datetime,RAM,arch,bits,brand,count,cpuinfo_version,family,flags,hz_actual,hz_actual_raw,hz_advertised,hz_advertised_raw,instancetype,l3_cache_size,model,python_version,raw_arch_string,region,runtime,stepping,timezone,vendor_id,l1_data_cache_size,l1_instruction_cache_size,l2_cache_size,extended_model,l2_cache_associativity,l2_cache_line_size,extended_family
2019-05-28 03:47:09,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,24.259026765823364,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,,,,
2019-05-28 03:47:37,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.157678604125977,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:47:59,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.14061903953552,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:48:22,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.10469007492065,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:48:44,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.27188324928284,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:50:26,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,17.729476451873783,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,,,,
2019-05-28 03:50:49,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.192869424819946,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,,,,
2019-05-28 03:51:17,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,17.928789138793945,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:52:07,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.026342391967773,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:55:13,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,17.758538722991947,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:55:32,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,17.815844058990482,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:55:51,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.078578472137448,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:56:11,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.04061293601989,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:56:31,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.03984761238098,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,,,,
2019-05-28 03:56:49,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.187088012695312,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:57:09,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.340404272079468,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,,,,
2019-05-28 03:57:28,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.398223161697388,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,,,,
2019-05-28 03:57:47,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.36124062538147,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,,,,
2019-05-28 03:58:06,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.48355174064636,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:58:26,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.656125545501713,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,,,,
2019-05-28 03:58:45,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.781516313552856,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
2019-05-28 03:59:05,32,X86_64,64,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,8,"[5, 0, 0]",6,"['abm', 'aes', 'apic', 'avx', 'avx2', 'bmi1', 'bmi2', 'clflush', 'cmov', 'constant_tsc', 'cx16', 'cx8', 'de', 'erms', 'f16c', 'fma', 'fpu', 'fsgsbase', 'fxsr', 'ht', 'hypervisor', 'invpcid', 'invpcid_single', 'kaiser', 'lahf_lm', 'lm', 'mca', 'mce', 'mmx', 'movbe', 'msr', 'mtrr', 'nopl', 'nx', 'osxsave', 'pae', 'pat', 'pcid', 'pclmulqdq', 'pdpe1gb', 'pge', 'pni', 'popcnt', 'pse', 'pse36', 'rdrand', 'rdrnd', 'rdtscp', 'rep_good', 'sep', 'smep', 'sse', 'sse2', 'sse4_1', 'sse4_2', 'ssse3', 'syscall', 'tsc', 'tsc_deadline_timer', 'tscdeadline', 'vme', 'x2apic', 'xsave', 'xsaveopt', 'xtopology']",2.3001 GHz,"[2300050000, 0]",2.3000 GHz,"[2300000000, 0]",t2.2xlarge,46080 KB,79,3.6.5.final.0 (64 bit),x86_64,us-east-1,18.79849648475647,1,UTC,GenuineIntel,32 KB,32 KB,256 KB,4.0,0x100,6.0,
